N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch10,coinc_ch10,singles_ch12,coinc_ch12,singles_ch7,coinc_ch7,int_time
6,0,,2026-07-30T21:37:04.317731,2033828,81199,24841,81199,14572,81199,5125,81199,1112,81199,158,81199,34,218889,112,20.02962370001478
6,0,,2026-07-30T21:37:24.346429,2032512,80774,24827,80774,14482,80774,5045,80774,1068,80774,184,80774,28,219335,131,20.02845719998004
6,0,,2026-07-30T21:37:44.375864,2033561,81072,24739,81072,14687,81072,5138,81072,1112,81072,153,81072,29,219184,128,20.029140099999495
6,0,,2026-07-30T21:38:04.406015,2032025,81774,25086,81774,14711,81774,5066,81774,1106,81774,153,81774,27,218870,152,20.029743499995675
6,0,,2026-07-30T21:38:24.433671,2032685,81562,24770,81562,14775,81562,5031,81562,1046,81562,153,81562,28,218563,135,20.027362400025595
6,0,,2026-07-30T21:38:44.462795,2027945,81363,24997,81363,14471,81363,5093,81363,1102,81363,164,81363,27,218603,127,20.02889780001715
6,0,,2026-07-30T21:39:04.491369,2026284,80993,24868,80993,14452,80993,5145,80993,1037,80993,167,80993,31,218603,156,20.02827080001589
6,0,,2026-07-30T21:39:24.520777,2027353,81398,25028,81398,14399,81398,5187,81398,1111,81398,159,81398,38,218219,144,20.02910129999509
6,0,,2026-07-30T21:39:44.549332,2026846,81420,24988,81420,14642,81420,5240,81420,1112,81420,168,81420,31,219194,139,20.0283352000406
6,0,,2026-07-30T21:40:04.579498,2029366,81360,24904,81360,14622,81360,5175,81360,1083,81360,151,81360,29,219165,133,20.029745500010904
6,0,,2026-07-30T21:40:24.607449,2030229,81134,25123,81134,14592,81134,5149,81134,1096,81134,180,81134,36,218740,129,20.027706699969713
6,0,,2026-07-30T21:40:44.636020,2031703,81506,24957,81506,14731,81506,5186,81506,1046,81506,174,81506,26,219513,118,20.02837030001683
6,0,,2026-07-30T21:41:04.663835,2037064,81703,25090,81703,14723,81703,5111,81703,1097,81703,164,81703,25,219830,143,20.02750319999177
6,0,,2026-07-30T21:41:24.693839,2036615,82012,25188,82012,14853,82012,5153,82012,1079,82012,193,82012,20,219938,135,20.029672600037884
6,0,,2026-07-30T21:41:44.722454,2038638,81908,25225,81908,14805,81908,5219,81908,1134,81908,183,81908,26,219834,131,20.028320000041276
6,0,,2026-07-30T21:42:04.751021,2035469,81684,25109,81684,14645,81684,5116,81684,1141,81684,146,81684,16,220378,137,20.028352399996947
6,0,,2026-07-30T21:42:24.779678,2037961,82266,25136,82266,14915,82266,5102,82266,1121,82266,172,82266,21,220136,124,20.028384000004735
6,0,,2026-07-30T21:42:44.808997,2040020,82095,25295,82095,14901,82095,5017,82095,1123,82095,187,82095,27,220142,126,20.0290115000098
6,0,,2026-07-30T21:43:04.838101,2040862,81997,25215,81997,14682,81997,5268,81997,1097,81997,181,81997,32,220415,121,20.028862399980426
6,0,,2026-07-30T21:43:24.868359,2038798,81567,25105,81567,14734,81567,5107,81567,1093,81567,168,81567,26,220253,129,20.029983400017954
6,0,,2026-07-30T21:43:44.897251,2043711,81973,25276,81973,14796,81973,5077,81973,1156,81973,182,81973,34,221109,141,20.02865340001881
6,0,,2026-07-30T21:44:04.926322,2042595,81926,25427,81926,14720,81926,5108,81926,1086,81926,187,81926,31,220044,141,20.028760299959686
6,0,,2026-07-30T21:44:24.954921,2041941,81699,25137,81699,14833,81699,5245,81699,1065,81699,157,81699,22,220085,130,20.02836890000617
6,0,,2026-07-30T21:44:44.983384,2042616,82055,25275,82055,14835,82055,5285,82055,1079,82055,155,82055,30,220612,124,20.028167000040412
6,0,,2026-07-30T21:45:05.012842,2045110,81932,25193,81932,14746,81932,5203,81932,1083,81932,165,81932,23,221379,140,20.02915179997217
6,0,,2026-07-30T21:45:25.040680,2043514,81913,24952,81913,14884,81913,5101,81913,1105,81913,156,81913,29,220642,131,20.02749990002485
6,0,,2026-07-30T21:45:45.066974,2043696,82189,25126,82189,14992,82189,5153,82189,1143,82189,184,82189,31,221260,147,20.02609030000167
6,0,,2026-07-30T21:46:05.094781,2046750,81449,25245,81449,14801,81449,5121,81449,1091,81449,158,81449,28,221059,141,20.02764039998874
6,0,,2026-07-30T21:46:25.123222,2042841,82215,25287,82215,14886,82215,5121,82215,1121,82215,184,82215,21,220593,143,20.028124500007834
6,0,,2026-07-30T21:46:45.152361,2044620,82071,25275,82071,14660,82071,5207,82071,1052,82071,175,82071,27,221653,141,20.02897159999702
6,0,,2026-07-30T21:47:05.181364,2048872,82166,25338,82166,14950,82166,5206,82166,1069,82166,163,82166,25,221004,145,20.02866939996602
6,0,,2026-07-30T21:47:25.210232,2049004,81921,25321,81921,14953,81921,5251,81921,1097,81921,187,81921,33,221557,138,20.02855719998479
6,0,,2026-07-30T21:47:45.239579,2049159,81708,25266,81708,14535,81708,5116,81708,1102,81708,167,81708,16,222165,121,20.029191999987233
6,0,,2026-07-30T21:48:05.268660,2048175,81728,25292,81728,14648,81728,5149,81728,1087,81728,142,81728,26,220029,118,20.028764399990905
6,0,,2026-07-30T21:48:25.299039,2049963,82158,25638,82158,14720,82158,5120,82158,1070,82158,186,82158,40,221756,126,20.030097500013653
6,0,,2026-07-30T21:48:45.328722,2048508,81989,25447,81989,14635,81989,5140,81989,1085,81989,202,81989,26,221441,139,20.02943039999809
6,0,,2026-07-30T21:49:05.357312,2045770,81703,25245,81703,14611,81703,5228,81703,1063,81703,157,81703,13,220120,129,20.028273999982048
6,0,,2026-07-30T21:49:25.385884,2047262,81861,25295,81861,14839,81861,5193,81861,1120,81861,162,81861,24,220715,137,20.02839390002191
6,0,,2026-07-30T21:49:45.415078,2048608,81359,25350,81359,14465,81359,5213,81359,1105,81359,172,81359,35,219645,137,20.02892620000057
6,0,,2026-07-30T21:50:05.443798,2049904,82342,25329,82342,15068,82342,5197,82342,1105,82342,185,82342,34,221319,161,20.028459099994507
6,0,,2026-07-30T21:50:25.473076,2049056,81706,25298,81706,14590,81706,5246,81706,1055,81706,167,81706,28,220902,132,20.029060299973935
6,0,,2026-07-30T21:50:45.502261,2048916,81796,25116,81796,14992,81796,5073,81796,1073,81796,180,81796,23,220421,165,20.029994999989867
6,0,,2026-07-30T21:51:05.529909,2049646,81599,25174,81599,14872,81599,5231,81599,1112,81599,186,81599,31,220769,135,20.02838040003553
6,0,,2026-07-30T21:51:25.559148,2049518,81836,25393,81836,14763,81836,5077,81836,1131,81836,186,81836,24,220609,120,20.029938700026833
6,0,,2026-07-30T21:51:45.587902,2048148,82153,25513,82153,14976,82153,5095,82153,1089,82153,163,82153,27,220333,121,20.029491599998437
6,0,,2026-07-30T21:52:05.615711,2048161,81889,25293,81889,14823,81889,5090,81889,1100,81889,165,81889,29,220697,138,20.0284837000072
6,0,,2026-07-30T21:52:25.643815,2051251,81811,25324,81811,14812,81811,5233,81811,1081,81811,183,81811,26,220700,139,20.02886399999261
6,0,,2026-07-30T21:52:45.672367,2046679,81598,25313,81598,14670,81598,5147,81598,1083,81598,140,81598,30,220474,108,20.029261599993333
6,0,,2026-07-30T21:53:05.701432,2049308,81328,25323,81328,14728,81328,5093,81328,1066,81328,166,81328,42,220823,142,20.02980249997927
6,0,,2026-07-30T21:53:25.730991,2049262,82005,25456,82005,14957,82005,5058,82005,1074,82005,163,82005,35,220637,159,20.030202000052668
6,0,,2026-07-30T21:53:45.759360,2049038,81984,25341,81984,14838,81984,5138,81984,1084,81984,152,81984,26,220975,149,20.029058900021482
6,0,,2026-07-30T21:54:05.787111,2047833,82023,25195,82023,15000,82023,5130,82023,1077,82023,148,82023,23,220487,141,20.028497399995103
6,0,,2026-07-30T21:54:25.814508,2047162,81547,25242,81547,14821,81547,5034,81547,1117,81547,174,81547,38,219984,162,20.028230500000063
6,0,,2026-07-30T21:54:45.842028,2047059,82234,25469,82234,14874,82234,5196,82234,1082,82234,160,82234,30,220563,118,20.02832490002038
6,0,,2026-07-30T21:55:05.869810,2046797,81580,25197,81580,14695,81580,5096,81580,1105,81580,168,81580,33,220310,142,20.028558299993165
6,0,,2026-07-30T21:55:25.896420,2043764,81462,25285,81462,14803,81462,5080,81462,1100,81462,169,81462,24,219844,147,20.027383900014684
6,0,,2026-07-30T21:55:45.924476,2044544,81978,25346,81978,14744,81978,5174,81978,1076,81978,167,81978,24,220947,141,20.028822399966884
6,0,,2026-07-30T21:56:05.952937,2043479,81205,25160,81205,14727,81205,5184,81205,1095,81205,158,81205,39,219665,125,20.02925810002489
6,0,,2026-07-30T21:56:25.979299,2038504,81384,25005,81384,14749,81384,5218,81384,1046,81384,161,81384,31,219563,145,20.02710719994502
6,0,,2026-07-30T21:56:46.008279,2042600,82002,25247,82002,15009,82002,5144,82002,1121,82002,160,82002,26,218936,133,20.029816199967172
6,0,,2026-07-30T21:57:06.036108,2044004,81665,25179,81665,14744,81665,5179,81665,1143,81665,168,81665,38,219737,125,20.028585400024895
6,0,,2026-07-30T21:57:26.063971,2039024,81647,25404,81647,14797,81647,5085,81647,1061,81647,178,81647,29,219938,160,20.02860869996948
6,0,,2026-07-30T21:57:46.091696,2038374,81369,25265,81369,14576,81369,5189,81369,1096,81369,158,81369,29,220596,103,20.0284418000374
6,0,,2026-07-30T21:58:06.119263,2038453,81681,25114,81681,14773,81681,5075,81681,1087,81681,162,81681,28,219390,125,20.028280499973334
6,0,,2026-07-30T21:58:26.147359,2040952,81342,25273,81342,14582,81342,5141,81342,1107,81342,168,81342,28,219214,134,20.028816899983212
6,0,,2026-07-30T21:58:46.174964,2038324,81151,25037,81151,14607,81151,5044,81151,1050,81151,186,81151,25,219611,127,20.02835929999128
6,0,,2026-07-30T21:59:06.202818,2039454,81399,25032,81399,14773,81399,5128,81399,1147,81399,170,81399,32,218912,120,20.028579899983015
6,0,,2026-07-30T21:59:26.231601,2037179,81210,25049,81210,14776,81210,5075,81210,1169,81210,171,81210,29,219748,140,20.02951280004345
6,0,,2026-07-30T21:59:46.259034,2036276,81555,25132,81555,14655,81555,5073,81555,1092,81555,185,81556,31,218772,142,20.028173200029414
6,0,,2026-07-30T22:00:06.287813,2033373,81302,25163,81302,14707,81302,4991,81302,1078,81302,169,81301,36,219592,125,20.02946360001806
6,0,,2026-07-30T22:00:26.315431,2033280,81485,24915,81485,14874,81485,5188,81485,1132,81485,174,81485,39,218615,101,20.02828909998061
6,0,,2026-07-30T22:00:46.342794,2032064,81460,25334,81460,14761,81460,5168,81460,988,81460,186,81460,29,218524,134,20.02818369999295
6,0,,2026-07-30T22:01:06.371126,2033565,80999,25308,80999,14262,80999,5232,80999,1098,80999,168,80999,25,219064,130,20.029009699996095
6,0,,2026-07-30T22:01:26.399244,2031171,81528,25094,81528,14718,81528,5130,81528,1147,81528,175,81528,26,219147,131,20.02877069998067
6,0,,2026-07-30T22:01:46.428136,2028467,81361,25063,81361,14773,81361,5100,81361,1107,81361,168,81361,28,218569,138,20.029506699997
6,0,,2026-07-30T22:02:06.456411,2030525,81215,25005,81215,14646,81215,5089,81215,1077,81215,151,81215,14,218687,109,20.028956099995412
6,0,,2026-07-30T22:02:26.483587,2028267,81291,24961,81291,14691,81291,5052,81291,1045,81291,165,81291,34,219141,143,20.027825199998915
6,0,,2026-07-30T22:02:46.513574,2028728,81354,25185,81354,14691,81354,5074,81354,1103,81354,170,81354,26,218495,122,20.03051630000118
6,0,,2026-07-30T22:03:06.541305,2025867,81396,24821,81396,14896,81396,5137,81396,1106,81396,157,81396,25,218585,123,20.02837949997047
6,0,,2026-07-30T22:03:26.569718,2026992,81115,24859,81115,14655,81115,5125,81115,1087,81115,152,81115,27,218555,149,20.029091499978676
6,0,,2026-07-30T22:03:46.598110,2029926,81071,25154,81071,14550,81071,5185,81071,1136,81071,166,81071,35,219481,141,20.02900929999305
6,0,,2026-07-30T22:04:06.627144,2029150,81535,25053,81535,14724,81535,5087,81535,1157,81535,144,81535,34,220005,124,20.02969250001479
6,0,,2026-07-30T22:04:26.656212,2032472,81966,25248,81966,14714,81966,5081,81966,1108,81966,152,81966,33,219636,125,20.02974389999872
6,0,,2026-07-30T22:04:46.684731,2031118,81699,25181,81699,14893,81699,5131,81699,1057,81699,154,81699,31,219634,157,20.029242599965073
6,0,,2026-07-30T22:05:06.712713,2031185,81943,25242,81943,14919,81943,5198,81943,1084,81943,178,81943,23,219802,114,20.028654299967457
6,0,,2026-07-30T22:05:26.740958,2031273,81484,25303,81484,14824,81484,5163,81484,1070,81484,174,81484,39,219391,122,20.028956900001504
6,0,,2026-07-30T22:05:46.769209,2035939,81679,25304,81679,14905,81679,5175,81679,1114,81679,182,81679,40,220202,133,20.028867499961052
6,0,,2026-07-30T22:06:06.796512,2038347,81812,25273,81812,14866,81812,5244,81812,1086,81812,164,81812,24,220654,138,20.027957399957813
6,0,,2026-07-30T22:06:26.824825,2041737,81931,25240,81931,14991,81931,5096,81931,1127,81931,162,81931,35,221154,152,20.02896950003924
6,0,,2026-07-30T22:06:46.851607,2038796,81804,25238,81804,14625,81804,5197,81804,1131,81804,183,81804,32,220471,123,20.027351400000043
6,0,,2026-07-30T22:07:06.879827,2041311,81803,25241,81803,14889,81803,5165,81803,1098,81803,148,81803,36,220609,140,20.028971099993214
6,0,,2026-07-30T22:07:26.908095,2040769,81960,25545,81960,14945,81960,5217,81960,1092,81960,167,81960,25,220400,138,20.028890900022816
6,0,,2026-07-30T22:07:46.938202,2038381,81749,25295,81749,14948,81749,5090,81749,1048,81749,165,81749,27,219607,115,20.030722700001206
6,0,,2026-07-30T22:08:06.966188,2039331,82313,25393,82313,14795,82313,5197,82313,1094,82314,174,82314,29,220001,139,20.02850239997497
6,0,,2026-07-30T22:08:26.994076,2041074,81900,25209,81900,14891,81900,5142,81900,1079,81899,180,81899,38,220725,146,20.028450200043153
6,0,,2026-07-30T22:08:47.022112,2042310,82066,25437,82066,14810,82066,5160,82066,1092,82066,167,82066,31,221429,145,20.028705500008073
6,0,,2026-07-30T22:09:07.050816,2041255,81873,25522,81873,14876,81873,5162,81873,1033,81873,170,81873,25,220923,168,20.029368999996223
6,0,,2026-07-30T22:09:27.078763,2042295,81511,25205,81511,14834,81511,5169,81511,1099,81511,161,81511,27,220697,146,20.028532900032587
6,0,,2026-07-30T22:09:47.107889,2044510,81981,25348,81981,14880,81981,5168,81981,1109,81981,155,81981,33,221171,125,20.029735999996774
6,0,,2026-07-30T22:10:07.136775,2047659,82086,25421,82086,14918,82086,5166,82086,1088,82086,179,82086,41,220958,137,20.02947219996713
6,0,,2026-07-30T22:10:27.165579,2045992,81689,25331,81689,14883,81689,5149,81689,1153,81689,182,81689,28,221162,136,20.029397699981928
6,0,,2026-07-30T22:10:47.194134,2045327,82172,25581,82172,14809,82172,5139,82172,1147,82172,190,82172,28,221207,136,20.02906560001429
6,0,,2026-07-30T22:11:07.221651,2046484,82272,25546,82272,14827,82272,5411,82272,1111,82272,169,82272,27,221274,126,20.02811750001274
6,0,,2026-07-30T22:11:27.251043,2047414,81853,25120,81853,15032,81853,5231,81853,1102,81853,175,81853,26,220978,128,20.0299767999677
6,0,,2026-07-30T22:11:47.284727,2050235,81841,25442,81841,14743,81841,5282,81841,1107,81841,151,81841,38,220683,110,20.0342251000111
6,0,,2026-07-30T22:12:07.312128,2049651,81839,25269,81839,14883,81839,5050,81839,1120,81839,158,81839,27,221116,136,20.028180699970108
6,0,,2026-07-30T22:12:27.341393,2049087,82552,25648,82552,14981,82552,5229,82552,1099,82552,164,82552,30,221899,106,20.02989589999197
6,0,,2026-07-30T22:12:47.370692,2051043,81531,25361,81531,14784,81531,5027,81531,1021,81531,154,81531,27,220414,138,20.029831199964974
6,1,,2026-07-30T22:13:09.398371,2047935,111314,48386,111314,17430,111314,4331,111314,719,111314,98,111314,22,218719,120,20.027801299991552
6,1,,2026-07-30T22:13:29.426771,2045040,111554,48375,111554,17381,111554,4499,111554,729,111554,86,111554,23,218008,132,20.02888030000031
6,1,,2026-07-30T22:13:49.456834,2049341,110975,48118,110975,17210,110975,4335,110975,683,110975,84,110975,21,219764,140,20.030626599967945
6,1,,2026-07-30T22:14:09.484486,2046386,111588,48484,111588,17379,111588,4414,111588,757,111588,87,111588,27,219548,140,20.02803290000884
6,1,,2026-07-30T22:14:29.513954,2044973,111194,48475,111194,17344,111194,4422,111194,694,111194,78,111194,36,219074,133,20.03012429998489
6,1,,2026-07-30T22:14:49.541747,2044985,111821,48786,111821,17289,111821,4389,111821,668,111821,91,111821,26,218758,143,20.028353100002278
6,1,,2026-07-30T22:15:09.569067,2047423,111871,48656,111871,17324,111871,4495,111871,757,111871,84,111871,22,219230,160,20.027921200031415
6,1,,2026-07-30T22:15:29.597941,2049351,111334,48523,111334,17387,111334,4398,111334,714,111334,82,111334,17,218283,128,20.029527600039728
6,1,,2026-07-30T22:15:49.626284,2048551,111734,48563,111734,17519,111734,4400,111734,743,111734,93,111734,15,218863,119,20.028816600039136
6,1,,2026-07-30T22:16:09.654596,2049784,111184,48275,111184,17427,111184,4327,111184,737,111184,86,111185,22,218662,151,20.02893250004854
6,1,,2026-07-30T22:16:29.683611,2046474,111496,48452,111496,17448,111496,4447,111496,672,111496,81,111495,22,219416,128,20.029510400025174
6,1,,2026-07-30T22:16:49.711935,2050591,111955,48770,111955,17416,111955,4460,111955,750,111955,87,111955,31,218853,130,20.0288903999608
6,1,,2026-07-30T22:17:09.738508,2049510,110984,47981,110984,17465,110984,4328,110984,693,110984,88,110984,25,219061,163,20.02716739999596
6,1,,2026-07-30T22:17:29.767037,2049696,111473,48723,111473,17273,111473,4386,111473,706,111473,89,111473,30,218140,141,20.029162599996198
6,1,,2026-07-30T22:17:49.795226,2049432,110931,48213,110931,17324,110931,4321,110931,746,110931,98,110931,25,219016,137,20.02874919999158
6,1,,2026-07-30T22:18:09.822914,2049633,111342,48786,111342,17295,111342,4427,111342,676,111342,88,111342,16,219030,119,20.02826280001318
6,1,,2026-07-30T22:18:29.850966,2049573,111813,48823,111813,17548,111813,4470,111813,655,111813,74,111813,25,219373,142,20.028608999971766
6,1,,2026-07-30T22:18:49.879311,2049071,111053,48040,111053,17264,111053,4411,111053,693,111053,93,111053,22,218138,141,20.028890100016724
6,1,,2026-07-30T22:19:09.906240,2049899,111713,48587,111713,17248,111713,4307,111713,789,111713,90,111713,18,217447,118,20.027481299999636
6,1,,2026-07-30T22:19:29.934351,2046354,111364,48554,111364,17208,111364,4328,111364,741,111364,92,111364,26,218245,123,20.028739500034135
6,1,,2026-07-30T22:19:49.962971,2049456,111401,48093,111401,17287,111401,4394,111401,751,111401,84,111401,33,217748,131,20.029165899963118
6,1,,2026-07-30T22:20:09.990613,2045843,111179,48091,111179,17308,111179,4415,111179,690,111179,76,111179,26,218332,142,20.028067100036424
6,1,,2026-07-30T22:20:30.019081,2048158,110769,47890,110769,17202,110769,4349,110769,693,110769,79,110769,28,217991,129,20.02902840002207
6,1,,2026-07-30T22:20:50.047284,2044695,111104,48217,111104,17390,111104,4334,111104,690,111104,62,111104,18,217780,120,20.028828499955125
6,1,,2026-07-30T22:21:10.075296,2042417,111746,48766,111746,17567,111746,4446,111746,688,111746,83,111746,22,218055,143,20.028549399983604
6,1,,2026-07-30T22:21:30.103816,2043495,111518,48250,111518,17222,111518,4426,111518,742,111518,104,111518,27,217649,149,20.029071800003294
6,1,,2026-07-30T22:21:50.132465,2041635,110729,47943,110729,17244,110729,4373,110729,698,110729,89,110729,27,217689,132,20.029171000001952
6,1,,2026-07-30T22:22:10.162067,2041256,111166,48256,111166,17241,111166,4507,111166,691,111166,82,111166,25,217546,129,20.0300463999738
6,1,,2026-07-30T22:22:30.190505,2041295,111150,48345,111150,17347,111150,4456,111150,730,111150,80,111150,20,217063,139,20.02889449999202
6,1,,2026-07-30T22:22:50.219593,2041315,110436,48045,110436,17171,110436,4397,110436,727,110436,105,110436,24,217591,125,20.029703800042626
6,1,,2026-07-30T22:23:10.247766,2040519,111328,48315,111328,17275,111328,4474,111328,723,111328,92,111328,20,217718,140,20.028671999985818
6,1,,2026-07-30T22:23:30.275833,2039421,110982,48189,110982,17389,110982,4397,110982,700,110982,93,110982,17,217922,127,20.0285458000144
6,1,,2026-07-30T22:23:50.303791,2039398,111258,48278,111258,17267,111258,4379,111258,705,111258,83,111258,26,218133,145,20.0285030999803
